$GPGGA,042023.725,,,,,0,0,,,M,,M,,*4F
$GPGGA,042023.926,,,,,0,0,,,M,,M,,*42
$GPGGA,042024.126,,,,,0,0,,,M,,M,,*4D
$GPGGA,042024.326,,,,,0,0,,,M,,M,,*4F
$GPGGA,042024.525,,,,,0,0,,,M,,M,,*4A
$GPGGA,042024.725,,,,,0,0,,,M,,M,,*48
$GPGGA,042024.926,,,,,0,0,,,M,,M,,*45
$GPGGA,042025.126,,,,,0,0,,,M,,M,,*4C
$GPGGA,042025.326,,,,,0,0,,,M,,M,,*4E
$GPGGA,042025.525,,,,,0,0,,,M,,M,,*4B
$GPGGA,042025.725,,,,,0,0,,,M,,M,,*49
$GPGGA,042025.926,,,,,0,0,,,M,,M,,*44
$GPGGA,042026.126,,,,,0,0,,,M,,M,,*4F
$GPGGA,042026.326,,,,,0,0,,,M,,M,,*4D
$GPGGA,042026.525,,,,,0,0,,,M,,M,,*48
$GPGGA,042026.725,,,,,0,0,,,M,,M,,*4A
$GPGGA,042026.926,,,,,0,0,,,M,,M,,*47
$GPGGA,042027.126,,,,,0,0,,,M,,M,,*4E
$GPGGA,042027.326,,,,,0,0,,,M,,M,,*4C
$GPGGA,042027.525,,,,,0,0,,,M,,M,,*49
$GPGGA,042027.725,,,,,0,0,,,M,,M,,*4B
$GPGGA,042027.926,,,,,0,0,,,M,,M,,*46
$GPGGA,042028.126,,,,,0,0,,,M,,M,,*41
$GPGGA,042028.326,,,,,0,0,,,M,,M,,*43
$GPGGA,042028.525,,,,,0,0,,,M,,M,,*46
$GPGGA,042028.725,,,,,0,0,,,M,,M,,*44
$GPGGA,042028.926,,,,,0,0,,,M,,M,,*49
$GPGGA,042029.126,,,,,0,0,,,M,,M,,*40
$GPGGA,042029.326,,,,,0,0,,,M,,M,,*42
$GPGGA,042029.525,,,,,0,0,,,M,,M,,*47
$GPGGA,042029.725,,,,,0,0,,,M,,M,,*45
$GPGGA,042029.926,,,,,0,0,,,M,,M,,*48
$GPGGA,042030.126,,,,,0,0,,,M,,M,,*48
$GPGGA,042030.326,,,,,0,0,,,M,,M,,*4A
$GPGGA,042030.525,,,,,0,0,,,M,,M,,*4F
$GPGGA,042030.725,,,,,0,0,,,M,,M,,*4D
$GPGGA,042030.926,,,,,0,0,,,M,,M,,*40
$GPGGA,042031.126,,,,,0,0,,,M,,M,,*49
$GPGGA,042031.326,,,,,0,0,,,M,,M,,*4B
$GPGGA,042031.525,,,,,0,0,,,M,,M,,*4E
$GPGGA,042031.725,,,,,0,0,,,M,,M,,*4C
$GPGGA,042031.926,,,,,0,0,,,M,,M,,*41
$GPGGA,042032.126,,,,,0,0,,,M,,M,,*4A
$GPGGA,042032.326,,,,,0,0,,,M,,M,,*48
$GPGGA,042032.525,,,,,0,0,,,M,,M,,*4D
$GPGGA,042032.725,,,,,0,0,,,M,,M,,*4F
$GPGGA,042032.926,,,,,0,0,,,M,,M,,*42
$GPGGA,042033.126,,,,,0,0,,,M,,M,,*4B
$GPGGA,042033.326,,,,,0,0,,,M,,M,,*49
$GPGGA,042033.525,,,,,0,0,,,M,,M,,*4C
$GPGGA,042033.725,,,,,0,0,,,M,,M,,*4E
$GPGGA,042033.926,,,,,0,0,,,M,,M,,*43
$GPGGA,042034.126,,,,,0,0,,,M,,M,,*4C
$GPGGA,042034.326,,,,,0,0,,,M,,M,,*4E
$GPGGA,042034.525,,,,,0,0,,,M,,M,,*4B
$GPGGA,042034.725,,,,,0,0,,,M,,M,,*49
$GPGGA,042034.926,,,,,0,0,,,M,,M,,*44
$GPGGA,042035.126,,,,,0,0,,,M,,M,,*4D
$GPGGA,042035.326,,,,,0,0,,,M,,M,,*4F
$GPGGA,042035.525,,,,,0,0,,,M,,M,,*4A
$GPGGA,042035.725,,,,,0,0,,,M,,M,,*48
$GPGGA,042035.926,,,,,0,0,,,M,,M,,*45
$GPGGA,042036.126,,,,,0,0,,,M,,M,,*4E
$GPGGA,042036.326,,,,,0,0,,,M,,M,,*4C
$GPGGA,042036.525,,,,,0,0,,,M,,M,,*49
$GPGGA,042036.725,,,,,0,0,,,M,,M,,*4B
$GPGGA,042036.926,,,,,0,0,,,M,,M,,*46
$GPGGA,042037.126,,,,,0,0,,,M,,M,,*4F
