$GPRMC,020312.000,A,3852.2959,N,07715.7796,W,20.68,167.61,250313,,,A*43,0.20,-0.08,-1.20
$GPRMC,020313.000,A,3852.2895,N,07715.7782,W,22.63,168.65,250313,,,A*44,0.14,-0.22,-1.16
$GPRMC,020314.000,A,3852.2825,N,07715.7767,W,24.40,169.26,250313,,,A*42,0.07,-0.27,-1.17
$GPRMC,020315.000,A,3852.2753,N,07715.7768,W,25.62,171.40,250313,,,A*4A,0.02,-0.34,-1.18
$GPRMC,020316.000,A,3852.2654,N,07715.7824,W,28.88,188.54,250313,,,A*42,0.13,-0.17,-1.13
$GPRMC,020317.000,A,3852.2574,N,07715.7850,W,28.81,191.90,250313,,,A*48,0.08,-0.17,-1.22
$GPRMC,020318.000,A,3852.2491,N,07715.7889,W,29.67,196.63,250313,,,A*4B,0.08,-0.21,-1.09
$GPRMC,020319.000,A,3852.2409,N,07715.7927,W,30.59,198.81,250313,,,A*49,-0.02,-0.11,-1.22
$GPRMC,020320.000,A,3852.2326,N,07715.7967,W,31.19,199.92,250313,,,A*4B,0.02,0.02,-1.10
$GPRMC,020321.000,A,3852.2244,N,07715.8014,W,31.16,201.57,250313,,,A*49,0.08,0.11,-1.04
$GPRMC,020322.000,A,3852.2156,N,07715.8060,W,32.02,197.73,250313,,,A*45,0.01,0.16,-1.11
$GPRMC,020323.000,A,3852.2067,N,07715.8082,W,32.14,190.33,250313,,,A*4F,0.15,0.09,-1.23
$GPRMC,020324.000,A,3852.1976,N,07715.8090,W,34.21,184.81,250313,,,A*4D,0.04,-0.03,-1.21
$GPRMC,020325.000,A,3852.1885,N,07715.8083,W,33.53,179.75,250313,,,A*48,0.05,0.11,-1.24
$GPRMC,020326.000,A,3852.1791,N,07715.8071,W,33.97,176.91,250313,,,A*41,0.16,0.14,-1.15
$GPRMC,020327.000,A,3852.1710,N,07715.8039,W,34.29,168.13,250313,,,A*42,0.08,0.18,-1.12
$GPRMC,020328.000,A,3852.1622,N,07715.8006,W,33.64,164.24,250313,,,A*47,-0.03,-0.10,-1.21
$GPRMC,020329.000,A,3852.1538,N,07715.7965,W,34.07,160.83,250313,,,A*46,0.07,-0.10,-1.22
